time_utc,solar_production_mw,wind_offshore_production_mw,wind_onshore_production_mw,demand_mw
2025-02-20 05:45:00,0.0,2085.749,1452.233,14879.79
2025-02-20 06:00:00,9.599,2353.0,1486.086,15504.66
2025-02-20 06:15:00,9.599,2353.0,1486.086,15953.8
2025-02-20 06:30:00,9.599,2353.0,1486.086,16354.5
2025-02-20 06:45:00,9.599,2353.0,1486.086,16637.49
2025-02-20 07:00:00,458.782,2614.749,1212.563,16934.41
2025-02-20 07:15:00,458.782,2614.749,1212.563,17017.29
2025-02-20 07:30:00,458.782,2614.749,1212.563,17127.04
2025-02-20 07:45:00,458.782,2614.749,1212.563,17173.08
2025-02-20 08:00:00,1888.164,2926.0,1394.346,17129.94
2025-02-20 08:15:00,1888.164,2926.0,1394.346,17114.38
2025-02-20 08:30:00,1888.164,2926.0,1394.346,17046.36
2025-02-20 08:45:00,1888.164,2926.0,1394.346,16999.28
2025-02-20 09:00:00,3796.003,3039.251,1715.322,16887.89
2025-02-20 09:15:00,3796.003,3039.251,1715.322,16744.95
2025-02-20 09:30:00,3796.003,3039.251,1715.322,16701.82
2025-02-20 09:45:00,3796.003,3039.251,1715.322,16517.18
2025-02-20 10:00:00,5849.424,3165.751,2060.576,16446.0
2025-02-20 10:15:00,5849.424,3165.751,2060.576,16279.6
2025-02-20 10:30:00,5849.424,3165.751,2060.576,16118.47
2025-02-20 10:45:00,5849.424,3165.751,2060.576,16111.76
2025-02-20 11:00:00,7146.621,3610.499,2434.535,15945.0
2025-02-20 11:15:00,7146.621,3610.499,2434.535,15902.31
2025-02-20 11:30:00,7146.621,3610.499,2434.535,15754.99
2025-02-20 11:45:00,7146.621,3610.499,2434.535,15699.22
2025-02-20 12:00:00,6235.551,4000.251,2636.579,15849.23
2025-02-20 12:15:00,6235.551,4000.251,2636.579,15874.74
2025-02-20 12:30:00,6235.551,4000.251,2636.579,15901.97
2025-02-20 12:45:00,6235.551,4000.251,2636.579,15851.76
2025-02-20 13:00:00,4589.772,4052.0,2708.005,16024.39
2025-02-20 13:15:00,4589.772,4052.0,2708.005,16000.87
2025-02-20 13:30:00,4589.772,4052.0,2708.005,16028.24
2025-02-20 13:45:00,4589.772,4052.0,2708.005,16084.7
2025-02-20 14:00:00,2961.593,4122.249,2589.669,16236.4
2025-02-20 14:15:00,2961.593,4122.249,2589.669,16425.52
2025-02-20 14:30:00,2961.593,4122.249,2589.669,16399.56
2025-02-20 14:45:00,2961.593,4122.249,2589.669,16551.54
2025-02-20 15:00:00,1433.344,4206.25,2716.91,16640.06
2025-02-20 15:15:00,1433.344,4206.25,2716.91,16722.37
2025-02-20 15:30:00,1433.344,4206.25,2716.91,16851.37
2025-02-20 15:45:00,1433.344,4206.25,2716.91,17115.21
2025-02-20 16:00:00,437.021,4318.25,2860.756,17357.81
2025-02-20 16:15:00,437.021,4318.25,2860.756,17492.07
2025-02-20 16:30:00,437.021,4318.25,2860.756,17734.82
2025-02-20 16:45:00,437.021,4318.25,2860.756,17883.95
2025-02-20 17:00:00,11.771,4182.5,2997.811,17751.74
2025-02-20 17:15:00,11.771,4182.5,2997.811,17649.27
2025-02-20 17:30:00,11.771,4182.5,2997.811,17589.15
2025-02-20 17:45:00,11.771,4182.5,2997.811,17474.87
2025-02-20 18:00:00,0.0,4215.0,3164.092,17226.05
2025-02-20 18:15:00,0.0,4215.0,3164.092,17052.78
2025-02-20 18:30:00,0.0,4215.0,3164.092,16913.7
2025-02-20 18:45:00,0.0,4215.0,3164.092,16825.01
2025-02-20 19:00:00,0.0,4327.249,3117.231,16493.94
2025-02-20 19:15:00,0.0,4327.249,3117.231,16332.32
2025-02-20 19:30:00,0.0,4327.249,3117.231,16126.19
2025-02-20 19:45:00,0.0,4327.249,3117.231,16011.17
2025-02-20 20:00:00,0.0,4242.75,2834.713,15692.36
2025-02-20 20:15:00,0.0,4242.75,2834.713,15467.74
2025-02-20 20:30:00,0.0,4242.75,2834.713,15244.9
2025-02-20 20:45:00,0.0,4242.75,2834.713,15040.19
2025-02-20 21:00:00,0.0,4075.248,3125.554,14745.3
2025-02-20 21:15:00,0.0,4075.248,3125.554,14542.11
2025-02-20 21:30:00,0.0,4075.248,3125.554,14235.99
2025-02-20 21:45:00,0.0,4075.248,3125.554,14081.97
2025-02-20 22:00:00,0.0,3925.25,3138.831,13822.83
2025-02-20 22:15:00,0.0,3925.25,3138.831,13620.22
2025-02-20 22:30:00,0.0,3925.25,3138.831,13424.47
2025-02-20 22:45:00,0.0,3925.25,3138.831,13240.53
2025-02-20 23:00:00,0.0,3730.749,3287.098,13198.05
2025-02-20 23:15:00,0.0,3730.749,3287.098,13015.6
2025-02-20 23:30:00,0.0,3730.749,3287.098,12743.75
2025-02-20 23:45:00,0.0,3730.749,3287.098,12513.57
2025-02-21 00:00:00,0.0,3650.0,3164.175,12548.38
2025-02-21 00:15:00,0.0,3650.0,3164.175,12407.71
2025-02-21 00:30:00,0.0,3650.0,3164.175,12230.99
2025-02-21 00:45:00,0.0,3650.0,3164.175,12103.09
2025-02-21 01:00:00,0.0,3492.001,2594.314,12072.53
2025-02-21 01:15:00,0.0,3492.001,2594.314,11967.38
2025-02-21 01:30:00,0.0,3492.001,2594.314,11884.88
2025-02-21 01:45:00,0.0,3492.001,2594.314,11845.44
2025-02-21 02:00:00,0.0,3540.5,1960.983,11788.76
2025-02-21 02:15:00,0.0,3540.5,1960.983,11719.6
2025-02-21 02:30:00,0.0,3540.5,1960.983,11722.63
2025-02-21 02:45:00,0.0,3540.5,1960.983,11682.36
2025-02-21 03:00:00,0.0,3602.25,1724.692,11769.12
2025-02-21 03:15:00,0.0,3602.25,1724.692,11843.02
2025-02-21 03:30:00,0.0,3602.25,1724.692,11903.55
2025-02-21 03:45:00,0.0,3602.25,1724.692,11920.37
2025-02-21 04:00:00,0.0,3683.499,1601.942,12027.98
2025-02-21 04:15:00,0.0,3683.499,1601.942,12124.47
2025-02-21 04:30:00,0.0,3683.499,1601.942,12273.89
2025-02-21 04:45:00,0.0,3683.499,1601.942,12430.77
2025-02-21 05:00:00,0.0,3878.749,1504.834,12950.85
2025-02-21 05:15:00,0.0,3878.749,1504.834,13139.4
2025-02-21 05:30:00,0.0,3878.749,1504.834,13450.16
2025-02-21 05:45:00,0.0,3878.749,1504.834,13852.16
2025-02-21 06:00:00,3.39,3906.749,1535.269,14503.02
2025-02-21 06:15:00,3.39,3906.749,1535.269,14883.79
2025-02-21 06:30:00,3.39,3906.749,1535.269,15258.1
2025-02-21 06:45:00,3.39,3906.749,1535.269,15629.02
2025-02-21 07:00:00,606.705,4018.25,1568.837,15792.66
2025-02-21 07:15:00,606.705,4018.25,1568.837,15913.18
2025-02-21 07:30:00,606.705,4018.25,1568.837,16003.34
2025-02-21 07:45:00,606.705,4018.25,1568.837,15997.96
2025-02-21 08:00:00,3087.943,4063.5,2136.894,15829.55
2025-02-21 08:15:00,3087.943,4063.5,2136.894,15644.64
2025-02-21 08:30:00,3087.943,4063.5,2136.894,15550.6
2025-02-21 08:45:00,3087.943,4063.5,2136.894,15535.82
2025-02-21 09:00:00,6684.766,4040.502,3016.998,15070.83
2025-02-21 09:15:00,6684.766,4040.502,3016.998,14812.22
2025-02-21 09:30:00,6684.766,4040.502,3016.998,14697.16
2025-02-21 09:45:00,6684.766,4040.502,3016.998,14856.14
2025-02-21 10:00:00,9512.942,4045.25,3649.35,14590.46
2025-02-21 10:15:00,9512.942,4045.25,3649.35,14466.49
2025-02-21 10:30:00,9512.942,4045.25,3649.35,14420.93
2025-02-21 10:45:00,9512.942,4045.25,3649.35,14459.74
2025-02-21 11:00:00,11540.533,4123.251,4222.798,14280.79
2025-02-21 11:15:00,11540.533,4123.251,4222.798,14096.02
2025-02-21 11:30:00,11540.533,4123.251,4222.798,13968.83
2025-02-21 11:45:00,11540.533,4123.251,4222.798,14053.83
2025-02-21 12:00:00,11461.558,3904.499,4803.959,14033.2
2025-02-21 12:15:00,11461.558,3904.499,4803.959,14009.11
2025-02-21 12:30:00,11461.558,3904.499,4803.959,13912.35
2025-02-21 12:45:00,11461.558,3904.499,4803.959,13872.97
2025-02-21 13:00:00,9318.265,4103.25,5068.657,13997.89
2025-02-21 13:15:00,9318.265,4103.25,5068.657,14011.67
2025-02-21 13:30:00,9318.265,4103.25,5068.657,14055.71
2025-02-21 13:45:00,9318.265,4103.25,5068.657,14046.64
2025-02-21 14:00:00,6384.792,4118.5,4528.69,14272.85
2025-02-21 14:15:00,6384.792,4118.5,4528.69,14259.46
2025-02-21 14:30:00,6384.792,4118.5,4528.69,14285.8
2025-02-21 14:45:00,6384.792,4118.5,4528.69,14373.75
2025-02-21 15:00:00,3149.134,4294.75,4072.507,14588.54
2025-02-21 15:15:00,3149.134,4294.75,4072.507,14773.66
2025-02-21 15:30:00,3149.134,4294.75,4072.507,14979.28
2025-02-21 15:45:00,3149.134,4294.75,4072.507,15285.29
2025-02-21 16:00:00,776.069,4225.0,3692.852,15737.86
2025-02-21 16:15:00,776.069,4225.0,3692.852,16175.21
2025-02-21 16:30:00,776.069,4225.0,3692.852,16424.97
2025-02-21 16:45:00,776.069,4225.0,3692.852,16656.41
2025-02-21 17:00:00,8.601,4334.75,3054.107,16536.12
2025-02-21 17:15:00,8.601,4334.75,3054.107,16507.33
2025-02-21 17:30:00,8.601,4334.75,3054.107,16474.95
2025-02-21 17:45:00,8.601,4334.75,3054.107,16347.42
2025-02-21 18:00:00,0.0,4244.75,2870.416,16127.82
2025-02-21 18:15:00,0.0,4244.75,2870.416,15995.07
2025-02-21 18:30:00,0.0,4244.75,2870.416,15809.74
2025-02-21 18:45:00,0.0,4244.75,2870.416,15750.3
2025-02-21 19:00:00,0.0,4192.0,3248.125,15363.4
2025-02-21 19:15:00,0.0,4192.0,3248.125,15120.44
2025-02-21 19:30:00,0.0,4192.0,3248.125,14999.13
2025-02-21 19:45:00,0.0,4192.0,3248.125,14773.11
2025-02-21 20:00:00,0.0,4166.502,3354.791,14636.05
2025-02-21 20:15:00,0.0,4166.502,3354.791,14401.79
2025-02-21 20:30:00,0.0,4166.502,3354.791,14260.07
2025-02-21 20:45:00,0.0,4166.502,3354.791,13938.51
2025-02-21 21:00:00,0.0,4086.751,2795.345,13810.48
2025-02-21 21:15:00,0.0,4086.751,2795.345,13530.0
2025-02-21 21:30:00,0.0,4086.751,2795.345,13301.25
2025-02-21 21:45:00,0.0,4086.751,2795.345,13195.07
2025-02-21 22:00:00,0.0,3803.0,2392.427,13033.3
2025-02-21 22:15:00,0.0,3803.0,2392.427,12847.46
2025-02-21 22:30:00,0.0,3803.0,2392.427,12569.07
2025-02-21 22:45:00,0.0,3803.0,2392.427,12448.34
2025-02-21 23:00:00,0.0,3606.25,1951.537,12416.37
2025-02-21 23:15:00,0.0,3606.25,1951.537,12256.81
2025-02-21 23:30:00,0.0,3606.25,1951.537,12140.7
2025-02-21 23:45:00,0.0,3606.25,1951.537,12018.85
2025-02-22 00:00:00,0.0,3495.0,1905.508,11922.47
2025-02-22 00:15:00,0.0,3495.0,1905.508,11850.29
2025-02-22 00:30:00,0.0,3495.0,1905.508,11767.56
2025-02-22 00:45:00,0.0,3495.0,1905.508,11647.01
2025-02-22 01:00:00,0.0,3589.749,1893.776,11616.4
2025-02-22 01:15:00,0.0,3589.749,1893.776,11550.06
2025-02-22 01:30:00,0.0,3589.749,1893.776,11627.58
2025-02-22 01:45:00,0.0,3589.749,1893.776,11617.42
2025-02-22 02:00:00,0.0,3907.249,1906.875,11615.78
2025-02-22 02:15:00,0.0,3907.249,1906.875,11524.15
2025-02-22 02:30:00,0.0,3907.249,1906.875,11411.31
2025-02-22 02:45:00,0.0,3907.249,1906.875,11504.42
2025-02-22 03:00:00,0.0,3852.75,2028.079,11432.2
2025-02-22 03:15:00,0.0,3852.75,2028.079,11333.56
2025-02-22 03:30:00,0.0,3852.75,2028.079,11294.43
2025-02-22 03:45:00,0.0,3852.75,2028.079,11243.12
2025-02-22 04:00:00,0.0,3833.75,2038.991,11241.55
2025-02-22 04:15:00,0.0,3833.75,2038.991,11244.35
2025-02-22 04:30:00,0.0,3833.75,2038.991,11287.37
2025-02-22 04:45:00,0.0,3833.75,2038.991,11369.09
2025-02-22 05:00:00,0.0,3989.25,2059.159,11589.18
2025-02-22 05:15:00,0.0,3989.25,2059.159,11732.33
2025-02-22 05:30:00,0.0,3989.25,2059.159,11872.1
2025-02-22 05:45:00,0.0,3989.25,2059.159,12024.55
2025-02-22 06:00:00,0.818,4046.25,2295.58,12378.27
2025-02-22 06:15:00,0.818,4046.25,2295.58,12573.76
2025-02-22 06:30:00,0.818,4046.25,2295.58,12854.23
2025-02-22 06:45:00,0.818,4046.25,2295.58,13031.89
2025-02-22 07:00:00,163.874,3797.5,2526.523,13312.85
2025-02-22 07:15:00,163.874,3797.5,2526.523,13306.51
2025-02-22 07:30:00,163.874,3797.5,2526.523,13509.49
2025-02-22 07:45:00,163.874,3797.5,2526.523,13716.97
2025-02-22 08:00:00,813.505,3684.0,2845.365,13901.9
2025-02-22 08:15:00,813.505,3684.0,2845.365,14080.33
2025-02-22 08:30:00,813.505,3684.0,2845.365,14195.63
2025-02-22 08:45:00,813.505,3684.0,2845.365,14215.65
2025-02-22 09:00:00,1648.589,3431.5,3029.938,14283.37
2025-02-22 09:15:00,1648.589,3431.5,3029.938,14225.87
2025-02-22 09:30:00,1648.589,3431.5,3029.938,14225.34
2025-02-22 09:45:00,1648.589,3431.5,3029.938,14198.37
2025-02-22 10:00:00,2374.229,3157.0,3033.887,14238.84
2025-02-22 10:15:00,2374.229,3157.0,3033.887,14220.03
2025-02-22 10:30:00,2374.229,3157.0,3033.887,14168.22
2025-02-22 10:45:00,2374.229,3157.0,3033.887,14202.57
2025-02-22 11:00:00,3509.999,2755.999,3024.972,14354.45
2025-02-22 11:15:00,3509.999,2755.999,3024.972,14196.57
2025-02-22 11:30:00,3509.999,2755.999,3024.972,14129.71
2025-02-22 11:45:00,3509.999,2755.999,3024.972,14001.4
2025-02-22 12:00:00,3647.659,2608.751,2959.932,14019.86
2025-02-22 12:15:00,3647.659,2608.751,2959.932,14023.33
2025-02-22 12:30:00,3647.659,2608.751,2959.932,14002.92
2025-02-22 12:45:00,3647.659,2608.751,2959.932,14004.93
2025-02-22 13:00:00,2918.186,2069.25,2892.092,14066.47
2025-02-22 13:15:00,2918.186,2069.25,2892.092,13967.72
2025-02-22 13:30:00,2918.186,2069.25,2892.092,13880.64
2025-02-22 13:45:00,2918.186,2069.25,2892.092,13870.74
2025-02-22 14:00:00,1955.828,1243.251,2628.762,13917.56
2025-02-22 14:15:00,1955.828,1243.251,2628.762,13945.21
2025-02-22 14:30:00,1955.828,1243.251,2628.762,13942.96
2025-02-22 14:45:00,1955.828,1243.251,2628.762,14004.71
2025-02-22 15:00:00,1275.52,1420.5,2401.082,14102.1
2025-02-22 15:15:00,1275.52,1420.5,2401.082,14299.17
2025-02-22 15:30:00,1275.52,1420.5,2401.082,14561.05
2025-02-22 15:45:00,1275.52,1420.5,2401.082,14673.29
2025-02-22 16:00:00,481.052,1335.75,1921.718,14759.44
2025-02-22 16:15:00,481.052,1335.75,1921.718,14995.75
2025-02-22 16:30:00,481.052,1335.75,1921.718,15106.53
2025-02-22 16:45:00,481.052,1335.75,1921.718,15282.12
2025-02-22 17:00:00,18.331,1385.75,1596.923,15326.72
2025-02-22 17:15:00,18.331,1385.75,1596.923,15358.72
2025-02-22 17:30:00,18.331,1385.75,1596.923,15305.87
2025-02-22 17:45:00,18.331,1385.75,1596.923,15189.62
2025-02-22 18:00:00,0.0,1609.5,1576.997,14937.63
2025-02-22 18:15:00,0.0,1609.5,1576.997,14785.3
2025-02-22 18:30:00,0.0,1609.5,1576.997,14625.56
2025-02-22 18:45:00,0.0,1609.5,1576.997,14584.54
2025-02-22 19:00:00,0.0,1836.749,1320.407,14404.23
2025-02-22 19:15:00,0.0,1836.749,1320.407,14232.94
2025-02-22 19:30:00,0.0,1836.749,1320.407,14096.94
2025-02-22 19:45:00,0.0,1836.749,1320.407,13864.29
2025-02-22 20:00:00,0.0,1791.999,1231.757,13688.05
2025-02-22 20:15:00,0.0,1791.999,1231.757,13567.94
2025-02-22 20:30:00,0.0,1791.999,1231.757,13425.54
2025-02-22 20:45:00,0.0,1791.999,1231.757,13321.71
2025-02-22 21:00:00,0.0,1929.252,1298.821,13165.64
2025-02-22 21:15:00,0.0,1929.252,1298.821,12968.64
2025-02-22 21:30:00,0.0,1929.252,1298.821,12881.15
2025-02-22 21:45:00,0.0,1929.252,1298.821,12690.21
2025-02-22 22:00:00,0.0,2061.5,1152.388,12489.85
2025-02-22 22:15:00,0.0,2061.5,1152.388,12306.25
2025-02-22 22:30:00,0.0,2061.5,1152.388,12250.28
2025-02-22 22:45:00,0.0,2061.5,1152.388,12160.33
2025-02-22 23:00:00,0.0,2056.5,1019.505,12070.09
2025-02-22 23:15:00,0.0,2056.5,1019.505,11932.44
2025-02-22 23:30:00,0.0,2056.5,1019.505,11897.3
2025-02-22 23:45:00,0.0,2056.5,1019.505,11736.19
2025-02-23 00:00:00,0.0,1992.0,1199.101,11563.51
2025-02-23 00:15:00,0.0,1992.0,1199.101,11468.48
2025-02-23 00:30:00,0.0,1992.0,1199.101,11394.28
2025-02-23 00:45:00,0.0,1992.0,1199.101,11316.79
2025-02-23 01:00:00,0.0,1966.5,1328.539,11290.79
2025-02-23 01:15:00,0.0,1966.5,1328.539,11284.3
2025-02-23 01:30:00,0.0,1966.5,1328.539,11155.06
2025-02-23 01:45:00,0.0,1966.5,1328.539,11132.98
2025-02-23 02:00:00,0.0,1817.751,1711.433,11181.26
2025-02-23 02:15:00,0.0,1817.751,1711.433,11171.64
2025-02-23 02:30:00,0.0,1817.751,1711.433,11128.28
2025-02-23 02:45:00,0.0,1817.751,1711.433,11051.72
2025-02-23 03:00:00,0.0,1420.999,1722.161,10983.44
2025-02-23 03:15:00,0.0,1420.999,1722.161,10946.43
2025-02-23 03:30:00,0.0,1420.999,1722.161,10860.48
2025-02-23 03:45:00,0.0,1420.999,1722.161,10830.22
2025-02-23 04:00:00,0.0,1278.75,1605.154,10842.54
2025-02-23 04:15:00,0.0,1278.75,1605.154,10832.47
2025-02-23 04:30:00,0.0,1278.75,1605.154,10835.01
2025-02-23 04:45:00,0.0,1278.75,1605.154,10899.83
2025-02-23 05:00:00,0.0,1365.999,1558.209,11126.12
2025-02-23 05:15:00,0.0,1365.999,1558.209,11149.94
2025-02-23 05:30:00,0.0,1365.999,1558.209,11259.43
2025-02-23 05:45:00,0.0,1365.999,1558.209,11345.44
2025-02-23 06:00:00,6.772,1477.0,2010.876,11442.57
2025-02-23 06:15:00,6.772,1477.0,2010.876,11539.92
2025-02-23 06:30:00,6.772,1477.0,2010.876,11711.65
2025-02-23 06:45:00,6.772,1477.0,2010.876,11884.49
2025-02-23 07:00:00,383.351,1867.0,1953.869,12059.87
2025-02-23 07:15:00,383.351,1867.0,1953.869,12163.75
2025-02-23 07:30:00,383.351,1867.0,1953.869,12264.42
2025-02-23 07:45:00,383.351,1867.0,1953.869,12451.4
2025-02-23 08:00:00,1857.901,2181.0,2346.916,12489.62
2025-02-23 08:15:00,1857.901,2181.0,2346.916,12591.41
2025-02-23 08:30:00,1857.901,2181.0,2346.916,12838.27
2025-02-23 08:45:00,1857.901,2181.0,2346.916,12957.22
2025-02-23 09:00:00,4341.52,2428.25,3000.272,12719.02
2025-02-23 09:15:00,4341.52,2428.25,3000.272,12637.78
2025-02-23 09:30:00,4341.52,2428.25,3000.272,12772.06
2025-02-23 09:45:00,4341.52,2428.25,3000.272,12775.94
2025-02-23 10:00:00,7879.192,2578.25,3655.427,12382.73
2025-02-23 10:15:00,7879.192,2578.25,3655.427,12382.58
2025-02-23 10:30:00,7879.192,2578.25,3655.427,12339.78
2025-02-23 10:45:00,7879.192,2578.25,3655.427,12396.64
2025-02-23 11:00:00,11803.202,2805.5,3825.22,12234.26
2025-02-23 11:15:00,11803.202,2805.5,3825.22,12245.84
2025-02-23 11:30:00,11803.202,2805.5,3825.22,12079.82
2025-02-23 11:45:00,11803.202,2805.5,3825.22,12076.51
2025-02-23 12:00:00,13183.086,3192.0,4339.949,12085.03
2025-02-23 12:15:00,13183.086,3192.0,4339.949,12032.38
2025-02-23 12:30:00,13183.086,3192.0,4339.949,11965.62
2025-02-23 12:45:00,13183.086,3192.0,4339.949,11876.57
2025-02-23 13:00:00,12149.817,3470.0,4717.605,11978.55
2025-02-23 13:15:00,12149.817,3470.0,4717.605,11885.1
2025-02-23 13:30:00,12149.817,3470.0,4717.605,11972.1
2025-02-23 13:45:00,12149.817,3470.0,4717.605,11905.09
2025-02-23 14:00:00,8911.091,3881.249,4816.001,12063.48
2025-02-23 14:15:00,8911.091,3881.249,4816.001,12019.19
2025-02-23 14:30:00,8911.091,3881.249,4816.001,12048.32
2025-02-23 14:45:00,8911.091,3881.249,4816.001,12102.09
2025-02-23 15:00:00,5095.879,4122.0,4266.255,12377.3
2025-02-23 15:15:00,5095.879,4122.0,4266.255,12601.34
2025-02-23 15:30:00,5095.879,4122.0,4266.255,12773.52
2025-02-23 15:45:00,5095.879,4122.0,4266.255,12970.29
2025-02-23 16:00:00,1440.871,4246.749,3332.644,13309.52
2025-02-23 16:15:00,1440.871,4246.749,3332.644,13920.93
2025-02-23 16:30:00,1440.871,4246.749,3332.644,14349.3
2025-02-23 16:45:00,1440.871,4246.749,3332.644,14764.75
2025-02-23 17:00:00,5.216,4322.25,2697.866,14936.06
2025-02-23 17:15:00,5.216,4322.25,2697.866,15138.73
2025-02-23 17:30:00,5.216,4322.25,2697.866,15160.18
2025-02-23 17:45:00,5.216,4322.25,2697.866,15128.92
2025-02-23 18:00:00,0.0,4360.251,2664.266,15008.82
2025-02-23 18:15:00,0.0,4360.251,2664.266,14827.88
2025-02-23 18:30:00,0.0,4360.251,2664.266,14817.13
2025-02-23 18:45:00,0.0,4360.251,2664.266,14725.21
2025-02-23 19:00:00,0.0,4335.0,3286.633,14616.71
2025-02-23 19:15:00,0.0,4335.0,3286.633,14495.3
2025-02-23 19:30:00,0.0,4335.0,3286.633,14334.72
2025-02-23 19:45:00,0.0,4335.0,3286.633,14197.95
2025-02-23 20:00:00,0.0,4299.751,4115.209,14057.41
2025-02-23 20:15:00,0.0,4299.751,4115.209,13877.59
2025-02-23 20:30:00,0.0,4299.751,4115.209,13684.52
2025-02-23 20:45:00,0.0,4299.751,4115.209,13588.81
2025-02-23 21:00:00,0.0,4186.0,4792.185,13345.72
2025-02-23 21:15:00,0.0,4186.0,4792.185,13184.34
2025-02-23 21:30:00,0.0,4186.0,4792.185,12997.98
2025-02-23 21:45:00,0.0,4186.0,4792.185,12865.82
2025-02-23 22:00:00,0.0,4116.75,5028.632,12584.52
2025-02-23 22:15:00,0.0,4116.75,5028.632,12441.02
2025-02-23 22:30:00,0.0,4116.75,5028.632,12297.9
2025-02-23 22:45:00,0.0,4116.75,5028.632,12181.34
2025-02-23 23:00:00,0.0,4031.001,5003.057,12114.28
2025-02-23 23:15:00,0.0,4031.001,5003.057,12017.74
2025-02-23 23:30:00,0.0,4031.001,5003.057,11921.03
2025-02-23 23:45:00,0.0,4031.001,5003.057,11822.87
2025-02-24 00:00:00,0.0,4054.001,5069.03,11753.94
2025-02-24 00:15:00,0.0,4054.001,5069.03,11654.22
2025-02-24 00:30:00,0.0,4054.001,5069.03,11750.49
2025-02-24 00:45:00,0.0,4054.001,5069.03,11581.38
2025-02-24 01:00:00,0.0,4073.25,5236.233,11555.87
2025-02-24 01:15:00,0.0,4073.25,5236.233,11511.31
2025-02-24 01:30:00,0.0,4073.25,5236.233,11468.44
2025-02-24 01:45:00,0.0,4073.25,5236.233,11420.94
2025-02-24 02:00:00,0.0,4020.749,5225.973,11405.84
2025-02-24 02:15:00,0.0,4020.749,5225.973,11413.81
2025-02-24 02:30:00,0.0,4020.749,5225.973,11390.26
2025-02-24 02:45:00,0.0,4020.749,5225.973,11419.03
2025-02-24 03:00:00,0.0,4019.501,5302.253,11514.54
2025-02-24 03:15:00,0.0,4019.501,5302.253,11509.05
2025-02-24 03:30:00,0.0,4019.501,5302.253,11552.57
2025-02-24 03:45:00,0.0,4019.501,5302.253,11588.93
2025-02-24 04:00:00,0.0,4027.0,5303.347,11869.34
2025-02-24 04:15:00,0.0,4027.0,5303.347,11929.5
2025-02-24 04:30:00,0.0,4027.0,5303.347,12071.24
2025-02-24 04:45:00,0.0,4027.0,5303.347,12297.43
2025-02-24 05:00:00,0.0,4193.5,5182.69,12772.87
2025-02-24 05:15:00,0.0,4193.5,5182.69,13079.52
2025-02-24 05:30:00,0.0,4193.5,5182.69,13412.93
2025-02-24 05:45:00,0.0,4193.5,5182.69,13797.41
2025-02-24 06:00:00,3.005,4295.75,5204.474,14482.73
2025-02-24 06:15:00,3.005,4295.75,5204.474,14854.11
2025-02-24 06:30:00,3.005,4295.75,5204.474,15172.94
2025-02-24 06:45:00,3.005,4295.75,5204.474,15535.27
2025-02-24 07:00:00,227.586,4408.75,5391.823,15921.43
2025-02-24 07:15:00,227.586,4408.75,5391.823,16190.61
2025-02-24 07:30:00,227.586,4408.75,5391.823,16369.08
2025-02-24 07:45:00,227.586,4408.75,5391.823,16505.13
2025-02-24 08:00:00,1003.066,4376.501,5592.81,16594.97
2025-02-24 08:15:00,1003.066,4376.501,5592.81,16665.45
2025-02-24 08:30:00,1003.066,4376.501,5592.81,16506.24
2025-02-24 08:45:00,1003.066,4376.501,5592.81,16602.32
2025-02-24 09:00:00,2223.22,4136.001,5799.767,16641.78
2025-02-24 09:15:00,2223.22,4136.001,5799.767,16557.12
2025-02-24 09:30:00,2223.22,4136.001,5799.767,16410.74
2025-02-24 09:45:00,2223.22,4136.001,5799.767,16337.24
2025-02-24 10:00:00,3258.024,4305.999,5972.853,16308.03
2025-02-24 10:15:00,3258.024,4305.999,5972.853,16298.49
2025-02-24 10:30:00,3258.024,4305.999,5972.853,16283.76
2025-02-24 10:45:00,3258.024,4305.999,5972.853,16308.26
2025-02-24 11:00:00,3049.62,4384.25,6114.916,16342.33
2025-02-24 11:15:00,3049.62,4384.25,6114.916,16219.79
2025-02-24 11:30:00,3049.62,4384.25,6114.916,16116.33
2025-02-24 11:45:00,3049.62,4384.25,6114.916,16130.31
2025-02-24 12:00:00,2705.921,4284.0,6036.177,16427.04
2025-02-24 12:15:00,2705.921,4284.0,6036.177,16463.13
2025-02-24 12:30:00,2705.921,4284.0,6036.177,16577.53
2025-02-24 12:45:00,2705.921,4284.0,6036.177,16520.53
2025-02-24 13:00:00,1919.575,4064.25,5930.728,16523.75
2025-02-24 13:15:00,1919.575,4064.25,5930.728,16544.03
2025-02-24 13:30:00,1919.575,4064.25,5930.728,16360.51
2025-02-24 13:45:00,1919.575,4064.25,5930.728,16440.65
2025-02-24 14:00:00,1862.657,4014.749,5848.557,16270.14
2025-02-24 14:15:00,1862.657,4014.749,5848.557,16494.32
2025-02-24 14:30:00,1862.657,4014.749,5848.557,16293.9
2025-02-24 14:45:00,1862.657,4014.749,5848.557,16464.77
2025-02-24 15:00:00,1498.294,3918.501,5659.755,16515.33
2025-02-24 15:15:00,1498.294,3918.501,5659.755,16535.87
2025-02-24 15:30:00,1498.294,3918.501,5659.755,16632.95
2025-02-24 15:45:00,1498.294,3918.501,5659.755,16823.51
2025-02-24 16:00:00,700.161,4125.0,5095.561,16820.99
2025-02-24 16:15:00,700.161,4125.0,5095.561,16977.42
2025-02-24 16:30:00,700.161,4125.0,5095.561,17208.76
2025-02-24 16:45:00,700.161,4125.0,5095.561,17354.23
2025-02-24 17:00:00,30.689,4189.001,4243.518,17282.59
2025-02-24 17:15:00,30.689,4189.001,4243.518,17270.02
